order_id,Sum of price,product_id,quantity
1004031,74.25,7816,1
1004031,46.5,8010,1
1004032,42.75,5925,1
1004032,81,6034,1
1004032,26.25,9950,1
1004033,31.5,1508,1
1004033,63.75,4005,1
1004033,44.25,4343,1
1004034,36.75,368,1
1004034,33.75,3953,1
1004034,54.75,4744,1
1004035,62.25,752,1
1004036,21.75,1092,1
1004037,59.25,22010,1
1004037,76.5,254,1
1004037,87,2996,1
1004037,33.75,3731,1
1004037,34.5,3810,1
1004037,65.25,9705,1
1004038,63.75,4547,1
1004038,108.75,8109,1
1004039,44.25,2716,1
1004039,21.75,6411,4
1004039,44.25,9887,1
1004040,21.75,10890,1
1004040,65.25,1473,1
1004040,89.25,1687,1
1004040,21.75,2622,1
1004040,21.75,3519,1
1004041,149.25,1636,1
1004041,59.25,1741,1
1004042,95.25,74,1
1004042,60.75,8850,1
1004043,31.5,1305,1
1004044,47.25,1568,1
1004044,21.75,5825,1
1004044,160.5,865,1
1004045,126,217,1
1004045,33,3553,2
1004046,150.75,3854,1
1004046,117,485,1
1004046,76.5,6263,1
1004046,111.75,7936,1
1004046,62.25,8250,1
1004047,42,11809,1
1004047,26.25,173,1
1004047,80.25,2431,1
1004047,16.5,4164,1
1004047,93,4187,1
1004047,45,928,1
1004048,74.25,11657,1
1004048,59.25,13733,1
1004048,51.75,16969,1
1004048,36.75,3858,1
1004048,21.75,431,1
1004048,74.25,5639,1
1004048,33,6977,1
1004048,51.75,7833,1
1004048,44.25,9293,1
1004049,51.75,1159,1
1004049,289.5,3633,1
1004049,63.75,4547,1
1004049,44.25,5345,1
1004049,42.75,5925,1
1004050,44.25,2050,1
1004050,262.5,4767,1
1004050,31.5,4861,1
1004050,39.75,7656,1
1004051,96,6627,1
1004052,31.5,1116,1
1004052,44.25,12588,1
1004052,96.75,12770,1
1004052,57.75,2589,1
1004052,81.75,5411,1
1004053,89.25,1252,1
1004054,38.25,12531,1
1004054,111.75,1747,1
1004054,60.75,1886,1
1004054,30.75,4413,1
1004055,37.5,2005,1
1004055,36,344,1
1004055,49.5,4898,1
1004055,21.75,5825,1
1004056,21,3107,1
1004056,32.25,5713,1
1004056,66.75,8830,1
1004056,44.25,912,1
1004057,254.25,5884,1
1004057,254.25,9675,1
1004058,33,6667,1
1004058,59.25,9736,1
1004059,126.75,16,1
1004059,89.25,1687,1
1004059,48.75,17630,1
1004059,44.25,5570,1
1004059,36.75,6226,1
1004059,164.25,7769,1
1004060,69.75,1054,1
1004060,47.25,1568,1
1004060,48.75,6648,1
1004060,96.75,8345,1
1004061,96.75,3419,1
1004061,36.75,6048,1
1004062,48,3911,1
1004062,39.75,3950,1
1004062,30.75,4413,1
1004062,59.25,5205,1
1004063,31.5,1008,4
1004063,74.25,11089,1
1004063,29.25,1508,1
1004063,59.25,1741,1
1004063,56.25,18350,1
1004063,269.25,2809,1
1004063,101.25,3350,1
1004063,44.25,3369,1
1004063,30,4006,1
1004063,149.25,4239,1
1004063,29.25,4861,1
1004063,59.25,7850,1
1004064,39,2375,1
1004064,139.5,3022,1
1004064,21.75,5825,1
1004064,58.5,7552,1
1004064,45,928,1
1004065,66.75,4875,1
1004065,144,5484,1
1004065,108,6690,1
1004066,57.75,12109,1
1004066,139.5,3006,1
1004066,87.75,5855,1
1004066,66.75,7375,1
1004066,63,8089,1
1004066,74.25,901,1
1004066,100.5,9862,1
1004067,48.75,10265,1
1004067,27,700,1
1004067,57.75,7757,1
1004067,74.25,8392,1
1004068,59.25,1988,1
1004069,18,4139,1
1004069,29.25,7491,1
1004070,89.25,1687,1
1004070,56.25,18350,1
1004070,134.25,4326,1
1004070,81,6034,1
1004070,44.25,9887,1
1004071,160.5,865,1
1004072,57.75,4536,1
1004072,81,6034,3
1004072,164.25,7769,1
1004073,36.75,368,1
1004073,81.75,4776,1
1004073,44.25,7968,1
1004074,117,34,1
1004074,104.25,74,1
1004075,29.25,10135,1
1004075,13.5,1227,1
1004075,30,2231,1
1004075,25.5,4911,1
1004075,30,6323,1
1004075,27,6470,1
1004075,71.25,8145,1
1004076,156.75,3909,1
1004077,12,23,1
1004077,66.75,4875,1
1004078,36.75,14753,1
1004078,56.25,2093,1
1004078,36.75,6226,1
1004078,36.75,7293,1
1004079,22.5,10035,1
1004079,15.75,12291,1
1004079,89.25,1252,1
1004079,68.25,16910,1
1004079,56.25,1976,1
1004079,71.25,2087,1
1004079,26.25,2708,3
1004079,21,3032,1
1004079,36.75,368,1
1004079,69.75,4238,1
1004079,34.5,5327,2
1004079,64.5,6263,1
1004079,58.5,6309,1
1004079,35.25,7372,1
1004079,81,7550,1
1004080,74.25,5709,1
1004081,29.25,7491,1
1004082,33,665,1
1004082,33,6712,1
1004083,48.75,1282,1
1004083,59.25,4434,1
1004084,89.25,5266,1
1004085,111.75,5423,1
1004085,32.25,9225,5
1004086,65.25,10187,1
1004086,21.75,10950,1
1004086,18,1171,1
1004086,24,341,1
1004086,21.75,4350,1
1004086,36.75,5691,1
1004086,21.75,6012,1
1004087,134.25,4326,1
1004088,117.75,3482,1
1004088,134.25,4635,1
1004088,66,5394,1
1004088,179.25,6168,1
1004088,48.75,9484,1
1004089,31.5,4861,1
1004090,21.75,1092,5
1004090,53.25,2160,1
1004091,44.25,14451,1
1004091,18,4139,1
1004091,104.25,5007,1
1004091,62.25,8250,1
1004091,32.25,9225,1
1004092,28.5,4752,1
1004092,45,928,1
1004093,51.75,12288,1
1004093,21.75,6012,1
1004094,56.25,2093,1
1004094,89.25,373,1
1004094,59.25,5049,1
1004095,90,6378,1
1004096,74.25,7816,1
1004097,44.25,4343,1
1004097,126.75,4446,1
1004097,36,6636,1
1004097,66,8841,1
1004098,23.25,3314,1
1004098,40.5,8928,1
1004098,34.5,9982,1
1004099,74.25,901,1
1004100,21,3107,1
1004101,123.75,3875,1
1004101,72,7611,1
1004102,34.5,3810,1
1004103,31.5,1836,1
1004103,51.75,274,1
1004103,33.75,4006,1
1004103,51.75,6922,1
1004103,27,7871,1
1004104,81.75,811,1
1004105,56.25,8794,1
1004106,36.75,1083,1
1004106,21.75,431,1
1004106,21.75,4350,1
1004107,14.25,20271,1
1004107,27.75,2870,1
1004107,44.25,3369,1
1004107,30,3770,1
1004107,34.5,3810,1
1004108,59.25,11455,1
1004108,21,3107,1
1004108,134.25,3397,1
1004108,33,5327,1
1004109,48.75,6648,2
1004110,31.5,1116,2
1004110,60.75,15469,1
1004110,107.25,5968,1
1004110,48.75,6455,1
1004110,63.75,7589,1
1004110,108.75,8109,1
1004110,141,9347,1
1004111,49.5,19129,1
1004111,29.25,344,1
1004112,29.25,326,1
1004112,21.75,6688,1
1004112,18,7038,1
1004113,60,1341,1
1004113,43.5,4529,1
1004113,24.75,52,1
1004113,21.75,5825,1
1004114,37.5,6681,1
1004115,136.5,3669,1
1004115,72,3670,1
1004116,82.5,2753,1
1004116,32.25,9225,2
1004116,59.25,9366,1
1004116,54,9845,1
1004117,63.75,4005,1
1004117,57.75,4536,1
1004117,144.75,7030,1
1004117,36,9769,1
1004118,58.5,1219,1
1004118,72.75,4128,1
1004119,201.75,10849,1
1004119,134.25,1155,1
1004119,37.5,2005,1
1004119,21.75,2365,1
1004119,80.25,2431,1
1004119,74.25,2521,1
1004119,43.5,2680,1
1004119,34.5,3810,1
1004119,17.25,3924,2
1004119,63.75,4005,2
1004119,17.25,425,1
1004119,96.75,5894,1
1004119,179.25,6348,1
1004119,51.75,7833,1
1004119,45,928,1
1004120,36.75,1654,1
1004120,89.25,1687,1
1004120,126.75,1893,1
1004120,56.25,8794,1
1004121,41.25,1275,1
1004122,14.25,20271,1
1004122,56.25,2153,1
1004123,16.5,2054,1
1004123,27,4529,1
1004124,21.75,10890,1
1004124,38.25,12531,1
1004124,36.75,20211,1
1004124,89.25,7461,1
1004124,51.75,8746,1
1004124,44.25,912,1
1004124,89.25,9915,1
1004125,56.25,2093,1
1004126,60.75,8850,1
1004127,59.25,2948,1
1004127,108,3905,1
1004128,35.25,10727,1
1004128,21.75,2365,1
1004128,34.5,3810,1
1004128,60,9508,1
1004129,33.75,7312,1
1004130,75.75,1011,1
1004130,21.75,10890,1
1004130,75,3375,1
1004130,21.75,3519,1
1004131,29.25,1508,2
1004131,52.5,3004,1
1004132,158.25,3397,1
1004133,59.25,1483,1
1004133,123.75,1565,1
1004133,21.75,5493,1
1004133,48.75,6648,1
1004133,66.75,8830,1
1004134,21.75,1092,1
1004134,27,14750,1
1004135,35.25,15771,2
1004135,183.75,5662,1
1004135,24.75,706,1
1004136,56.25,8794,1
1004137,44.25,10133,1
1004137,42,1125,1
1004137,36.75,4146,1
1004138,27.75,2870,1
1004138,126.75,2978,1
1004138,59.25,4434,1
1004138,21.75,536,1
1004139,59.25,4434,1
1004140,107.25,1972,1
1004140,89.25,4490,1
1004140,56.25,8794,1
1004141,111.75,7936,1
1004141,44.25,9474,1
1004142,44.25,1694,1
1004142,74.25,4382,1
1004142,99,4471,1
1004142,141.75,6441,1
1004142,71.25,9709,1
1004143,111.75,11933,1
1004143,25.5,19549,1
1004143,44.25,4611,1
1004143,164.25,7769,1
1004143,44.25,912,1
1004144,119.25,10307,1
1004144,21.75,10950,8
1004144,36.75,1106,1
1004144,13.5,1227,2
1004144,24,1381,1
1004144,31.5,1441,1
1004144,47.25,1568,1
1004144,89.25,1687,1
1004144,48.75,18110,1
1004144,44.25,21950,1
1004144,89.25,2832,1
1004144,21.75,3519,1
1004144,21.75,3785,1
1004144,56.25,4086,1
1004144,21.75,431,1
1004144,74.25,4470,1
1004144,17.25,4891,1
1004144,32.25,5360,1
1004144,21.75,5825,1
1004144,21.75,6012,1
1004144,17.25,6868,1
1004144,60,7637,1
1004144,63,8089,1
1004144,18,8165,1
1004144,44.25,8750,1
1004145,57.75,12109,1
1004145,39.75,3950,1
1004145,59.25,4457,1
1004145,28.5,4752,1
1004146,21.75,4022,1
1004146,44.25,4343,1
1004147,74.25,11657,1
1004147,30,1355,1
1004147,66.75,8830,1
1004147,59.25,9525,1
1004148,47.25,1568,1
1004148,24,2474,1
1004148,18,2979,1
1004148,18.75,7449,3
1004149,18,3089,1
1004149,18,8165,1
1004150,59.25,22010,1
1004150,21,3107,1
1004150,21.75,5493,1
1004150,30,7870,1
1004151,16.5,1227,8
1004151,89.25,1747,1
1004151,99,2832,1
1004151,74.25,3380,1
1004151,11.25,5784,1
1004151,59.25,6345,1
1004152,57.75,12109,1
1004152,123.75,3875,1
1004152,60.75,868,1
1004152,42.75,8829,1
1004153,84,18952,1
1004153,195.75,2733,1
1004153,39,6048,3
1004153,62.25,752,1
1004154,31.5,1508,1
1004154,44.25,2716,1
1004154,39.75,3950,1
1004155,43.5,2680,2
1004156,19.5,3852,1
1004156,37.5,3870,1
1004156,117.75,4070,1
1004156,44.25,5570,1
1004157,141.75,10144,1
1004157,27,1244,1
1004157,65.25,1473,1
1004157,47.25,1568,1
1004157,56.25,2093,1
1004157,56.25,2153,1
1004157,75,3121,1
1004157,36,344,1
1004157,56.25,5949,1
1004157,207,7365,1
1004158,96.75,3419,1
1004158,111.75,5176,1
1004158,135,551,1
1004159,21.75,11150,2
1004159,31.5,1116,1
1004159,89.25,12710,1
1004159,65.25,1473,1
1004159,89.25,1687,1
1004159,79.5,1983,1
1004159,59.25,22010,1
1004159,67.5,2366,1
1004159,24,2984,1
1004159,139.5,3022,1
1004159,21.75,3359,4
1004159,86.25,3380,1
1004159,93,4187,1
1004159,44.25,4611,1
1004159,44.25,5345,1
1004159,81.75,6553,1
1004159,224.25,6651,1
1004159,81.75,7818,1
1004159,59.25,7850,1
1004159,45,928,1
1004159,26.25,9950,1
1004160,21.75,1092,3
1004160,21.75,5493,1
1004161,35.25,1732,1
1004161,81.75,22010,1
1004161,57.75,2589,1
1004162,111.75,1724,1
1004162,173.25,2025,1
1004162,74.25,4382,1
1004163,91.5,2313,1
1004164,81.75,5411,1
1004165,111.75,1747,1
1004165,18.75,2665,1
1004165,18.75,7449,1
1004165,103.5,860,1
1004166,126.75,4446,1
1004166,74.25,5739,1
1004166,108.75,8109,1
1004167,15.75,5608,3
1004167,59.25,7186,1
1004168,51.75,12051,1
1004168,33.75,16610,1
1004169,21.75,1092,2
1004169,21.75,1787,2
1004170,56.25,2093,1
1004170,59.25,4434,1
1004171,123.75,2030,1
1004171,43.5,2680,1
1004171,21,3107,1
1004171,21.75,5825,1
1004171,37.5,7713,1
1004172,44.25,1238,1
1004172,18.75,4246,1
1004172,288,4513,1
1004172,81.75,4776,1
1004172,34.5,7408,1
1004172,39.75,9354,1
1004173,69.75,1054,1
1004173,134.25,1084,1
1004173,44.25,1478,1
1004173,27.75,1776,1
1004173,36,1857,1
1004173,56.25,2093,1
1004173,21.75,2121,1
1004173,43.5,2680,1
1004173,59.25,3965,1
1004173,63.75,4005,1
1004173,33.75,4006,1
1004173,44.25,4636,1
1004173,31.5,4861,1
1004173,111.75,5423,1
1004173,119.25,6754,1
1004173,17.25,7477,1
1004173,34.5,780,1
1004174,96.75,139,1
1004174,22.5,2113,8
1004175,27.75,245,1
1004175,90.75,2590,1
1004175,19.5,2987,1
1004175,75,3074,1
1004176,39,2375,1
1004176,39,3967,1
1004176,134.25,4756,1
1004176,119.25,8030,1
1004177,96.75,12770,1
1004177,47.25,1568,1
1004177,111.75,1747,1
1004177,105,3404,1
1004177,104.25,401,1
1004177,198.75,4821,1
1004177,73.5,6816,1
1004177,74.25,7926,1
1004177,11.25,8711,1
1004177,33.75,900,1
1004177,59.25,9736,1
1004178,51.75,14932,1
1004178,58.5,345,1
1004178,28.5,4752,1
1004178,89.25,5481,1
1004178,51.75,7833,1
1004178,26.25,8105,1
1004178,66.75,8830,1
1004178,59.25,9366,1
1004179,56.25,18350,1
1004179,44.25,2716,1
1004179,44.25,3369,1
1004179,42.75,5925,1
1004179,27,700,1
1004180,63.75,7589,1
1004181,141.75,11070,1
1004181,47.25,1568,1
1004181,43.5,2680,1
1004181,19.5,3852,1
1004181,96.75,5894,1
1004182,33,11214,1
1004182,32.25,9225,1
1004183,29.25,1010,1
1004183,59.25,3561,1
1004183,93,5234,1
1004183,34.5,8093,1
1004184,69.75,1054,1
1004184,23.25,1381,1
1004184,21,15653,3
1004184,89.25,1687,1
1004184,57.75,2589,1
1004184,46.5,3353,1
1004184,294,3890,1
1004184,27,6470,1
1004184,46.5,7325,1
1004184,18.75,7449,3
1004185,59.25,1741,1
1004185,74.25,2521,1
1004185,44.25,3369,1
1004185,44.25,814,1
1004186,30,11010,1
1004186,137.25,2975,1
1004186,18,3089,1
1004186,66,329,1
1004186,90.75,4212,1
1004186,30,431,1
1004186,74.25,4927,1
1004186,81.75,634,1
1004186,18,8165,1
1004186,45,8778,1
1004187,74.25,3685,1
1004188,18,4606,1
1004188,51.75,5474,1
1004189,66.75,3014,1
1004189,74.25,3613,1
1004189,74.25,5709,1
1004189,101.25,6604,1
1004190,270.75,1183,1
1004191,56.25,18350,1
1004191,56.25,2153,1
1004191,56.25,8794,1
1004192,59.25,5049,1
1004192,59.25,7756,1
1004192,39,8093,1
1004193,57.75,12109,1
1004193,51,6078,1
1004194,17.25,1487,1
1004194,17.25,1498,1
1004194,66.75,1888,1
1004195,119.25,10307,1
1004195,36.75,1106,1
1004195,63.75,2380,1
1004195,36.75,6988,1
1004195,33.75,900,1
1004195,41.25,9674,2
1004196,51.75,14932,1
1004196,48.75,1662,1
1004196,71.25,2952,1
1004197,59.25,1741,1
1004197,22.5,2113,1
1004197,21.75,2622,2
1004197,59.25,2738,1
1004197,19.5,3852,1
1004197,75,3938,1
1004197,117.75,4070,1
1004197,21.75,6012,2
1004198,69.75,1054,1
1004198,47.25,1568,1
1004198,24,1754,1
1004198,119.25,1868,1
1004198,123.75,2030,1
1004198,21.75,2365,1
1004198,88.5,2864,1
1004198,16.5,4164,1
1004198,43.5,4529,1
1004198,111.75,6084,1
1004199,70.5,6894,1
1004200,34.5,10007,1
1004200,33,4550,1
1004200,96.75,5894,1
1004200,44.25,6108,1
1004200,97.5,9741,1
1004201,21.75,1092,3
1004201,22.5,16789,1
1004201,18.75,3052,1
1004201,51.75,3373,1
1004201,41.25,3470,1
1004201,27,4529,1
1004201,116.25,5693,1
1004201,116.25,6217,1
1004201,36.75,9861,1
1004202,69.75,1054,1
1004202,89.25,14297,1
1004202,47.25,1568,1
1004202,26.25,16073,1
1004202,124.5,17210,1
1004202,116.25,2647,1
1004202,52.5,3570,1
1004202,93,5234,1
1004202,66,8234,1
1004203,153.75,15289,1
1004203,53.25,1737,1
1004203,106.5,1949,1
1004203,86.25,3380,1
1004203,66.75,4009,1
1004203,135,551,1
1004203,222,6447,1
1004203,62.25,9861,1
1004203,26.25,9950,1
1004204,26.25,173,1
1004205,47.25,1568,1
1004205,39.75,3950,1
1004205,33.75,900,1
1004206,18.75,1031,2
1004206,25.5,1518,1
1004206,441.75,2070,1
1004206,26.25,2708,3
1004206,18.75,2935,5
1004206,60,3457,1
1004206,36.75,368,1
1004206,18.75,4246,1
1004206,18.75,651,2
1004206,18.75,711,6
1004206,636.75,7549,1
1004207,39,6048,1
1004207,36,6636,1
1004208,111.75,1747,1
1004208,117,485,1
1004209,36.75,1654,1
1004209,59.25,285,1
1004209,36.75,4741,1
1004209,45.75,8189,1
1004210,126.75,16,1
1004210,74.25,2521,1
1004210,28.5,4752,1
1004210,29.25,4780,1
1004211,81.75,2093,1
1004212,21.75,10890,1
1004212,26.25,3280,3
1004212,21.75,3519,2
1004212,81.75,3561,1
1004212,22.5,8133,1
1004212,74.25,814,1
1004213,81.75,2093,1
1004213,44.25,5414,1
1004214,45.75,3166,1
1004215,13.5,1227,1
1004215,243,1358,1
1004215,21.75,2365,1
1004215,21,3107,1
1004215,71.25,8145,1
1004215,45,928,1
1004215,126,9855,1
1004216,11.25,1377,1
1004217,101.25,7395,1
1004217,22.5,8133,1
1004218,69.75,1054,1
1004218,111.75,1747,1
1004219,13.5,1227,3
1004219,75,3074,1
1004219,209.25,3309,1
1004219,55.5,3685,1
1004219,20.25,3947,1
1004219,74.25,4267,1
1004219,44.25,4611,1
1004219,16.5,4666,1
1004219,44.25,5345,1
1004219,27,7871,1
1004220,56.25,2093,1
1004220,59.25,7756,1
1004221,34.5,1048,1
1004221,44.25,3197,1
1004221,74.25,8392,1
1004221,32.25,9225,1
1004222,42,1125,1
1004222,29.25,1365,1
1004222,104.25,401,1
1004222,78.75,4427,1
1004222,99,4471,1
1004222,561.75,4846,1
1004222,45.75,5911,1
1004223,38.25,12531,1
1004223,44.25,1826,1
1004223,29.25,2680,1
1004223,94.5,4187,1
1004223,51.75,5001,1
1004224,74.25,11089,4
1004224,56.25,2093,1
1004224,44.25,2716,1
1004224,44.25,3369,1
1004224,59.25,4457,1
1004224,119.25,8030,1
1004224,59.25,9366,1
1004225,29.25,1365,1
1004225,36.75,1654,1
1004225,156.75,3909,1
1004225,59.25,9366,1
1004226,126.75,4446,1
1004226,59.25,7186,1
1004226,44.25,9887,1
1004227,89.25,1747,1
1004227,25.5,2000,1
1004227,26.25,2708,1
1004227,29.25,3371,1
1004227,44.25,3962,1
1004227,18,4606,1
1004227,29.25,5091,2
1004227,44.25,5570,1
1004227,195.75,6094,1
1004227,150,6637,1
1004227,34.5,7408,1
1004227,27,7509,1
1004227,45,7669,1
1004227,56.25,8794,1
1004228,66.75,1437,1
1004228,30,431,1
1004228,30,4598,1
1004228,36.75,5837,1
1004228,18,8165,1
1004229,59.25,22010,1
1004230,29.25,10135,1
1004230,20.25,3947,1
1004230,18,7038,1
1004231,57.75,2589,1
1004232,65.25,1386,1
1004232,64.5,4587,1
1004233,27.75,11450,2
1004233,29.25,1508,1
1004233,75,4455,1
1004233,21.75,536,1
1004233,109.5,5763,1
1004233,51.75,6510,1
1004233,51.75,7255,1
1004234,44.25,4636,1
1004234,51.75,8746,1
1004235,59.25,22010,1
1004236,44.25,3369,1
1004236,48.75,6648,1
1004237,21.75,1092,1
1004237,39,2799,1
1004237,39.75,4087,1
1004237,33,6977,1
1004238,51.75,10815,1
1004238,27.75,2870,1
1004238,19.5,3852,1
1004238,39.75,3950,2
1004238,159.75,4518,1
1004238,164.25,5171,1
1004238,36.75,7911,4
1004238,59.25,9736,1
1004239,33.75,16610,1
1004239,89.25,8464,1
1004240,59.25,4457,1
1004240,37.5,7713,1
1004241,36.75,2601,1
1004241,74.25,7816,1
1004241,119.25,8030,1
1004242,39.75,3950,2
1004242,104.25,74,1
1004243,194.25,13431,1
1004243,141.75,2675,1
1004243,34.5,3810,1
1004243,19.5,3852,1
1004244,74.25,1741,1
1004244,48.75,17932,1
1004245,65.25,9705,1
1004246,21,3107,1
1004246,120.75,6605,1
1004247,156.75,1659,1
1004247,22.5,2113,1
1004247,63.75,2380,1
1004247,63.75,5489,1
1004247,59.25,7850,1
1004247,32.25,8451,7
1004248,27,700,1
1004249,91.5,2917,1
1004249,111.75,5423,1
1004249,59.25,7850,1
1004249,109.5,8655,1
1004250,162,5893,1
1004251,59.25,11455,1
1004251,74.25,901,1
1004252,44.25,2469,1
1004252,87.75,5855,1
1004253,66,15592,1
1004253,134.25,1698,1
1004253,36,1844,1
1004253,105.75,1972,1
1004253,26.25,2708,1
1004253,64.5,3175,1
1004253,66,329,1
1004253,75,7367,1
1004253,59.25,7850,2
1004253,100.5,921,1
1004254,56.25,2093,1
1004254,156.75,3909,1
1004254,29.25,4861,1
1004254,17.25,7605,1
1004254,18.75,959,1
1004254,129.75,9591,1
1004255,58.5,4194,1
1004255,29.25,6438,1
1004256,66.75,1485,1
1004256,33.75,3731,1
1004257,21.75,5825,1
1004257,36.75,6112,1
1004258,126.75,4446,1
1004258,33,4550,1
1004259,44.25,4636,1
1004260,69,13912,1
1004260,65.25,2368,1
1004261,44.25,1238,1
1004261,64.5,6263,1
1004261,51.75,634,1
1004261,35.25,7372,1
1004262,21.75,10890,2
1004262,30,1355,1
1004262,48.75,1662,1
1004262,89.25,1687,1
1004262,21.75,6012,1
1004262,48.75,8390,1
1004263,31.5,1508,1
1004263,89.25,8730,1
1004263,44.25,9293,1
1004264,39,1734,2
1004264,66.75,3074,1
1004264,51.75,6510,1
1004264,47.25,8010,2
1004264,56.25,8130,1
1004265,21.75,1092,1
1004265,21.75,10950,1
1004265,59.25,22010,1
1004265,46.5,3353,1
1004265,21.75,536,1
1004265,81.75,811,1
1004266,59.25,12948,3
1004266,13.5,2121,1
1004266,29.25,2680,1
1004266,21,3032,1
1004266,269.25,4052,1
1004266,11.25,7477,1
1004266,53.25,762,1
1004266,110.25,9741,1
1004267,21.75,11690,1
1004267,95.25,3668,1
1004267,66.75,4875,1
1004267,135.75,6027,1
1004267,59.25,6345,1
1004268,33,4550,1
1004269,105,3404,1
1004269,117.75,4070,1
1004270,18.75,959,1
1004271,72,305,1
1004272,153.75,15289,1
1004272,111.75,1747,1
1004272,89.25,4178,1
1004272,81.75,5270,1
1004273,27,1459,1
1004273,91.5,2917,1
1004273,24.75,5509,1
1004274,51.75,12317,3
1004274,89.25,1687,1
1004275,27.75,656,1
1004276,51.75,5558,1
1004276,21.75,5825,1
1004276,81,6034,1
1004276,11.25,8711,1
1004276,56.25,8794,1
1004277,156.75,3909,1
1004277,21.75,5493,1
1004278,44.25,3369,4
1004278,21.75,4350,1
1004278,44.25,7968,1
1004278,59.25,9366,1
1004279,6.75,2127,1
1004279,21,3921,1
1004279,14.25,4164,1
1004279,14.25,5825,1
1004280,58.5,7552,1
1004281,21.75,1092,2
1004282,95.25,81,1
1004283,44.25,5570,1
1004284,18,7038,2
1004284,32.25,9225,1
1004285,44.25,1190,1
1004285,56.25,18350,1
1004285,59.25,7756,1
1004286,29.25,1010,1
1004286,27.75,1564,1
1004286,23.25,2155,1
1004286,59.25,2738,1
1004286,74.25,5986,1
1004286,18.75,7449,4
1004286,29.25,7491,1
1004286,164.25,7769,1
1004286,51.75,7833,1
1004286,74.25,901,1
1004286,45.75,9350,1
1004287,70.5,17150,1
1004287,110.25,1929,1
1004287,59.25,3965,1
1004287,78.75,6393,1
1004288,21,3107,1
1004288,31.5,4861,1
1004289,27.75,2870,1
1004289,89.25,9965,1
1004290,29.25,344,1
1004290,116.25,6217,1
1004291,74.25,2672,1
1004291,147.75,3451,1
1004291,63.75,3484,1
1004291,63,4535,1
1004291,104.25,5007,1
1004291,35.25,5525,1
1004291,34.5,5678,1
1004291,26.25,7179,1
1004291,54,8115,1
1004291,48,8250,1
1004291,151.5,8764,1
1004292,59.25,11455,1
1004292,48.75,6648,2
1004292,81.75,811,1
1004293,42,11809,1
1004293,80.25,2431,1
1004293,34.5,3810,1
1004293,92.25,4875,1
1004294,157.5,18709,1
1004295,16.5,4164,1
1004295,42.75,5925,1
1004295,62.25,8250,1
1004296,13.5,1227,2
1004296,96.75,6753,1
1004296,59.25,7850,1
1004296,87,8257,1
1004297,13.5,1227,2
1004297,21.75,4022,1
1004298,141.75,6441,1
1004298,27,700,1
1004299,89.25,1137,1
1004299,59.25,2948,2
1004299,33.75,9708,1
1004299,36.75,9861,1
1004300,51.75,3907,1
1004300,74.25,6210,1
1004300,42.75,7066,1
1004300,81.75,8865,1
1004300,44.25,912,1
1004301,109.5,5763,1
1004301,33,6030,1
1004302,59.25,1741,1
1004303,31.5,1116,1
1004303,21.75,4022,1
1004303,59.25,9366,2
1004304,96.75,432,1
1004304,144.75,7030,1
1004305,33,11214,1
1004305,20.25,3947,1
1004305,18,7038,1
1004306,17.25,10851,1
1004306,76.5,10910,1
1004306,21.75,15710,1
1004306,21.75,1827,1
1004306,18,319,1
1004306,39.75,3950,1
1004306,17.25,3984,1
1004306,18.75,798,1
1004306,18,889,1
1004306,18,9654,1
1004307,21.75,3077,1
1004307,44.25,4343,1
1004307,21.75,4344,1
1004307,31.5,4861,1
1004308,63,8089,1
1004308,66.75,8830,1
1004308,119.25,9053,1
1004309,59.25,11455,1
1004309,59.25,5049,1
1004309,56.25,5949,1
1004310,21.75,1092,1
1004310,57.75,12109,1
1004310,48.75,17630,1
1004310,126.75,1893,1
1004310,51.75,274,1
1004310,66.75,3014,1
1004310,16.5,4666,1
1004310,21.75,5493,1
1004310,59.25,7850,1
1004310,44.25,912,1
1004311,22.5,2113,1
1004311,52.5,3786,1
1004312,29.25,1508,1
1004313,47.25,1568,1
1004313,85.5,4485,1
1004313,111.75,6084,1
1004313,51,7589,1
1004314,117.75,3482,1
1004314,74.25,5639,1
1004314,59.25,7850,1
1004315,48,2919,1
1004315,48,4270,1
1004316,24,2984,1
1004316,156.75,8687,1
1004317,59.25,11455,1
1004317,59.25,3561,1
1004317,11.25,3615,2
1004318,31.5,1116,1
1004318,59.25,12948,1
1004318,59.25,2738,1
1004318,21,3107,1
1004318,32.25,5583,3
1004319,156.75,7624,1
1004320,51.75,12288,1
1004320,59.25,1483,1
1004320,51.75,14932,1
1004320,60.75,1645,1
1004320,63.75,4547,1
1004321,59.25,1483,1
1004321,66.75,1485,1
1004321,105.75,1972,1
1004321,74.25,19850,1
1004321,56.25,2093,1
1004321,269.25,2809,1
1004321,29.25,4351,1
1004321,57.75,4536,1
1004321,33,4550,1
1004321,74.25,8392,1
1004321,74.25,901,1
1004322,87,2438,7
1004323,59.25,1988,1
1004323,59.25,2738,1
1004323,101.25,2928,1
1004323,23.25,4058,1
1004323,81.75,4776,1
1004323,44.25,9293,1
1004323,59.25,9366,1
1004324,21,3107,1
1004324,39,6048,2
1004324,45,928,1
1004325,44.25,12588,1
1004325,36,1844,1
1004326,48.75,6648,1
1004327,75.75,15892,2
1004327,8.25,3114,1
1004327,66,329,1
1004327,95.25,3668,2
1004327,54,5345,1
1004327,44.25,5570,1
1004327,54,912,2
1004328,57.75,12109,1
1004328,34.5,3810,1
1004328,30.75,4413,1
1004328,96,6627,1
